,Bed,Bath,m²,Price,Address,Property_type,New_build,Page,County,Province
760,1.0,1.0,45.0,220000.0,"Apartment 6, The Plaza Crescent, Swords, Co. Dublin",Apartment,no,31,Dublin,Leinster
761,5.0,5.0,185.0,495000.0,"126 Brandon Square, Waterville, Blanchardstown, Dublin 15",Terrace,no,31,Dublin 15,Leinster
762,4.0,1.0,115.0,195000.0,"Kilbride, Swinford, Co. Mayo",Bungalow,no,31,Mayo,Connaught
763,4.0,3.0,,220000.0,"18 Barry Park, Glanworth, Co. Cork",Terrace,no,31,Cork,Munster
764,1.0,1.0,,99000.0,"Graffees, Ballydavid, Dingle, Co. Kerry",Detached,no,31,Kerry,Munster
765,4.0,3.0,124.0,415000.0,"9 The Park, Blessington Abbey, Blessington, Co. Wicklow",Semi-D,no,31,Wicklow,Leinster
766,3.0,2.0,92.0,325000.0,"131 Curragh Woods, Frankfield, Co. Cork",Semi-D,no,31,Cork,Munster
767,4.0,1.0,,625000.0,"82 Applewood Heights, Greystones, Co. Wicklow",Semi-D,no,31,Wicklow,Leinster
768,4.0,2.0,134.0,340000.0,"203 River Village, Monksland, Athlone, Co. Roscommon",Detached,no,31,Roscommon,Connaught
769,4.0,2.0,92.0,350000.0,"55 Cnoc An Óir, Letteragh Road, Letteragh, Co. Galway",Semi-D,no,31,Galway,Connaught
770,3.0,2.0,86.0,275000.0,"49 College Manor, Hoey's Lane, Dundalk, Co. Louth",Semi-D,no,32,Louth,Leinster
771,3.0,3.0,91.0,135000.0,"26 Inver Geal, Carrick-on-Shannon, Co. Roscommon",Townhouse,no,32,Roscommon,Connaught
772,4.0,3.0,119.0,395000.0,"140 Dara Court, Celbridge, Co. Kildare",Semi-D,no,32,Kildare,Leinster
773,4.0,1.0,133.0,625000.0,"19 Ardmore Crescent, Bray, Co. Wicklow",Semi-D,no,32,Wicklow,Leinster
774,4.0,3.0,195.0,440000.0,"Rockspring, Camolin, Co. Wexford",Detached,no,32,Wexford,Leinster
775,2.0,1.0,81.0,175000.0,"21 Macdonagh Junction, Kilkenny, Co. Kilkenny",Apartment,no,32,Kilkenny,Leinster
776,3.0,3.0,,349000.0,"Moyvannan, Kiltoom, Kiltoom, Co. Roscommon",Detached,no,32,Roscommon,Connaught
777,3.0,1.0,97.0,297500.0,"4 Belmont Avenue, Ballinlough, Ballinlough, Co. Cork",Semi-D,no,32,Cork,Munster
778,3.0,3.0,107.0,180000.0,"1 Dún Breandan, Saint Brendan's Road, Lisdoonvarna, Co. Clare",Semi-D,no,32,Clare,Munster
779,5.0,5.0,165.0,695000.0,"20 Belmont Drive, Stepaside, Dublin 18",Semi-D,no,32,Dublin 18,Leinster
780,4.0,2.0,121.0,250000.0,"14 Elm Court, Park Road, Killarney, Co. Kerry",Semi-D,no,32,Kerry,Munster
781,3.0,1.0,85.0,315000.0,"86 Fassaugh Avenue, Cabra, Dublin 7",Terrace,no,32,Dublin 7,Leinster
782,5.0,3.0,170.0,525000.0,"Slaney View, Slaney View, Station Road, Rosslare Strand, Co. Wexford",Detached,no,32,Wexford,Leinster
783,3.0,3.0,98.0,394950.0,"112 Esker Park, Lucan, Co. Dublin",Semi-D,no,32,Dublin,Leinster
784,2.0,1.0,65.0,300000.0,"6 Irvine Terrace, East Wall, Dublin 3",Bungalow,no,32,Dublin 3,Leinster
785,3.0,1.0,96.0,199500.0,"Dromin, Carrigatoher, Nenagh, Co. Tipperary",Detached,no,32,Tipperary,Munster
786,3.0,3.0,,295000.0,"75 Chambers Park, Kilcock, Co. Kildare",End of Terrace,no,32,Kildare,Leinster
787,4.0,1.0,,420000.0,"New Park, Kiltoom, Co. Roscommon",Detached,no,32,Roscommon,Connaught
788,3.0,2.0,,145000.0,"Pixie Cottage, The Fairy Lane, Gorey, Co. Wexford",Detached,no,32,Wexford,Leinster
789,3.0,2.0,82.0,369000.0,"8 Hillcrest Park, Lucan, Co. Dublin",Semi-D,no,32,Dublin,Leinster
790,4.0,2.0,,199500.0,"114 Retreat Park, Athlone, Co. Westmeath",Semi-D,no,33,Westmeath,Leinster
791,1.0,1.0,,50000.0,"Moneenlom, Glenfarne, Co. Leitrim",Detached,no,33,Leitrim,Connaught
792,5.0,1.0,,190000.0,"Gorteen (Folio LK42285F), Feenagh, Kilmallock, Co. Limerick",Detached,no,33,Limerick,Munster
793,3.0,3.0,,249000.0,"9 Thornfields, Kilbrogan, Bandon, Co. Cork",Semi-D,no,33,Cork,Munster
794,2.0,1.0,,213000.0,"Apartment 7, Block C, Ballymount Square, Walkinstown, Dublin 12",Apartment,no,33,Dublin 12,Leinster
795,2.0,1.0,,173000.0,"Apartment 59, Block B, Aras Na Cluaine, Clondalkin, Dublin 22",Apartment,no,33,Dublin 22,Leinster
796,1.0,1.0,,280000.0,"Apartment 25, Gandon House, Custom House Square, Mayor Street Lower, I.F.S.C, Dublin 1",Apartment,no,33,Dublin 1,Leinster
797,3.0,2.0,,425000.0,"83 Rockford Park, Blackrock, Co. Dublin",End of Terrace,no,33,Dublin,Leinster
798,4.0,2.0,,195000.0,"20 Taylor Hall, Kells, Co. Meath",Detached,no,33,Meath,Leinster
799,3.0,3.0,,210000.0,"4 Manorland Close, Trim, Co. Meath",Semi-D,no,33,Meath,Leinster
800,3.0,1.0,,235000.0,"17 Cherrywood Drive, Clondalkin, Dublin 22",Semi-D,no,33,Dublin 22,Leinster
801,3.0,1.0,,135000.0,"15 Park Road, Kilsheelan, Clonmel, Co. Tipperary",End of Terrace,no,33,Tipperary,Munster
802,4.0,3.0,,335000.0,"Lydican, Oranmore, Co. Galway",Bungalow,no,33,Galway,Connaught
803,3.0,2.0,,150000.0,"4 & 4A Church Road, Ballydesmond, Co. Cork",Terrace,no,33,Cork,Munster
804,3.0,2.0,,245000.0,"12 Cluain Ard, Arklow, Co. Wicklow",Semi-D,no,33,Wicklow,Leinster
805,3.0,2.0,,310000.0,"30 Pebble Bay, Friars Hill, Wicklow Town, Co. Wicklow",Semi-D,no,33,Wicklow,Leinster
806,2.0,1.0,,178000.0,"Apartment 2, The Gables, Grangeview, Clondalkin, Dublin 22",Apartment,no,33,Dublin 22,Leinster
807,2.0,1.0,,260000.0,"Apartment 11, Compass Court North, Ratoath Road, Ashtown, Dublin 15",Apartment,no,33,Dublin 15,Leinster
808,4.0,1.0,,395000.0,"1 Pebble Bay, Friars hill, Wicklow Town, Co. Wicklow",Semi-D,no,33,Wicklow,Leinster
809,3.0,2.0,,170000.0,"23 Seaview Park, Strandhill Road, Sligo, Co. Sligo",Semi-D,no,33,Sligo,Connaught
810,3.0,1.0,,370000.0,"50 Gracefield Avenue, Artane, Dublin 5",Semi-D,no,34,Dublin 5,Leinster
811,2.0,1.0,,350000.0,"50A Gracefield Avenue, Artane, Dublin 5",Detached,no,34,Dublin 5,Leinster
812,3.0,1.0,,220000.0,"6 Wheatfield Park, Clondalkin, Dublin 22",Semi-D,no,34,Dublin 22,Leinster
813,2.0,1.0,,195000.0,"Apartment 16, Holywell Green, Swords, Co. Dublin",Apartment,no,34,Dublin,Leinster
814,3.0,2.0,102.0,235000.0,"45 Carraig Mé³r, Loughrea, Co. Galway",End of Terrace,no,34,Galway,Connaught
815,3.0,1.0,,125000.0,"36 Bree, Castlebaney, Monaghan, Co. Monaghan",Semi-D,no,34,Monaghan,Ulster
816,2.0,2.0,,200000.0,"Apartment 3, The Mews, Classes Lake, Ovens, Co. Cork",Apartment,no,34,Cork,Munster
817,6.0,3.0,,350000.0,"5 Links Close Phase 2, Rosslare Strand, Co. Wexford",Detached,no,34,Wexford,Leinster
818,2.0,,,200000.0,"23 Parkview Green, Poppintree, Dublin 11",Apartment,no,34,Dublin 11,Leinster
819,2.0,1.0,,188000.0,"Apartment 51, Marlfield Close, Kiltipper, Tallaght, Dublin 24",Apartment,no,34,Dublin 24,Leinster
820,,,,330000.0,"64 Bailis Manor, Athlumney, Navan, Co. Meath",Semi-D,no,34,Meath,Leinster
821,2.0,,,225000.0,"16 Parkview Grove, Poppintree, Dublin 11",Detached,no,34,Dublin 11,Leinster
822,3.0,1.0,,130000.0,"Barnagh, Newcatle West, Barna, Co. Limerick",Detached,no,34,Limerick,Munster
823,3.0,,,175000.0,"23 Greenmount Buildings, Cork City, Co. Cork",Terrace,no,34,Cork,Munster
824,2.0,2.0,,110000.0,"Apartment 7, Block B, Convent Garden, Stanhope Street, Athy, Co. Kildare",Apartment,no,34,Kildare,Leinster
825,4.0,1.0,,135000.0,"Drumcassidy, Kilnaleck, Co. Cavan",Detached,no,34,Cavan,Ulster
826,3.0,1.0,,150000.0,"Ballycarroll, Portarlington, Co. Laois",Detached,no,34,Laois,Leinster
827,,,,415000.0,"Apartment 15, Le Hunt House, Brennanstown, Cabinteely, Dublin 18",Apartment,no,34,Dublin 18,Leinster
828,3.0,,,245000.0,"4 Parkview Close, Poppintree, Dublin 11",Detached,no,34,Dublin 11,Leinster
829,3.0,3.0,,110000.0,"1 Latt Hills, Latt, Cavan Town, Cavan, Co. Cavan",Semi-D,no,34,Cavan,Ulster
830,3.0,1.0,,185000.0,"56 Clochran, Kilcloghans, Tuam, Co. Galway",Terrace,no,35,Galway,Connaught
831,2.0,1.0,,310000.0,"Apartment 104, Hampton Square, Navan Road, Dublin 7",Apartment,no,35,Dublin 7,Leinster
832,4.0,1.0,,140000.0,"Ballybrooney, Killala, Ballina, Co. Mayo",Detached,no,35,Mayo,Connaught
833,3.0,,,115000.0,"Brooklawn, Kilconly, Tuam, Co. Galway",Detached,no,35,Galway,Connaught
834,3.0,2.0,,240000.0,"Apartment 40, Palmerstown Square, Palmerstown, Dublin 20",Apartment,no,35,Dublin 20,Leinster
835,5.0,3.0,,120000.0,"Cloonmullen, Loughglynn, Co. Roscommon",Detached,no,35,Roscommon,Connaught
836,3.0,1.0,,265000.0,"12 Sylvan Lawns, Kilcoole, Co. Wicklow",Semi-D,no,35,Wicklow,Leinster
837,2.0,1.0,,210000.0,"Apartment 54, Moynihan Court, Tallaght, Dublin 24",Apartment,no,35,Dublin 24,Leinster
838,2.0,2.0,,115000.0,"Apartment 152 D, Crann Nua, Edenderry Road, Portarlington, Co. Laois",Apartment,no,35,Laois,Leinster
839,2.0,1.0,,265000.0,"3 Beechfield Heights, Castaheany, Dublin 15",Terrace,no,35,Dublin 15,Leinster
840,3.0,2.0,,160000.0,"8 Beechview, Churchfield, Castlemagner, Co. Cork",Semi-D,no,35,Cork,Munster
841,2.0,1.0,,155000.0,"Apartment 49, Barrons Hall, Balbriggan, Co. Dublin",Apartment,no,35,Dublin,Leinster
842,2.0,1.0,,190000.0,"Apartment 97, Applewood, Main Street, Swords, Co. Dublin",Apartment,no,35,Dublin,Leinster
843,1.0,1.0,,160000.0,"Apartment 143, The Maltings, Bonham Street, Dublin 8",Apartment,no,35,Dublin 8,Leinster
844,4.0,3.0,,225000.0,"20 Chestnut Avenue, Ard Na Sidhe, Clonmel, Co. Tipperary",Semi-D,no,35,Tipperary,Munster
845,3.0,2.0,,205000.0,"85 Edgeworth Court, Longwood, Co. Meath",Semi-D,no,35,Meath,Leinster
846,3.0,2.0,,270000.0,"45 Belmont Park, Ballinlough, Cork City, Co. Cork",Semi-D,no,35,Cork,Munster
847,3.0,1.0,,510000.0,"42 Percy Lane, Ballsbridge, Dublin 4",Semi-D,no,35,Dublin 4,Leinster
848,2.0,1.0,,295000.0,"76 Knightsbrook Crescent, Trim, Co. Meath",Terrace,no,35,Meath,Leinster
849,4.0,2.0,,270000.0,"Coolroe, Gorey, Co. Wexford",Detached,no,35,Wexford,Leinster
850,2.0,1.0,75.0,135000.0,"Coolabaun, Mohill, Co. Leitrim",Semi-D,no,36,Leitrim,Connaught
851,3.0,2.0,,185000.0,"17 Bective Walk, Bective Lodge, Kilmessan, Co. Meath",Terrace,no,36,Meath,Leinster
852,2.0,2.0,,65000.0,"Apartment 47, Mac Oisin Place, Dromod, Co. Leitrim",Apartment,no,36,Leitrim,Connaught
853,3.0,1.0,76.0,180000.0,"24 Drive 2, Muirhevnamore, Dundalk, Co. Louth",Semi-D,no,36,Louth,Leinster
854,5.0,4.0,250.0,675000.0,"Sycamore House, Nicholastown, Kilcock, Co. Kildare",Detached,no,36,Kildare,Leinster
855,3.0,3.0,98.0,199950.0,"8 Corkhill, Kinnegad, Co. Westmeath",Detached,no,36,Westmeath,Leinster
856,6.0,2.0,232.0,430000.0,"Aggard, Craughwell, Co. Galway",Detached,no,36,Galway,Connaught
857,2.0,1.0,52.0,190000.0,"Apartment 6, Lee Vista, Cork City, Co. Cork",Apartment,no,36,Cork,Munster
858,3.0,3.0,107.0,345000.0,"45 Clochóg, Oranmore, Oranmore, Co. Galway",Semi-D,no,36,Galway,Connaught
859,5.0,3.0,150.0,279000.0,"3 Nally Street, Ballina, Ballina, Co. Mayo",Townhouse,no,36,Mayo,Connaught
860,3.0,3.0,95.0,269000.0,"4 Tannery Walk, Rathangan, Co. Kildare",Semi-D,no,36,Kildare,Leinster
862,4.0,2.0,125.0,395000.0,"210 Saint Peter's Road, Walkinstown, Walkinstown, Dublin 12",End of Terrace,no,36,Dublin 12,Leinster
863,4.0,3.0,269.0,1299950.0,"Meer, Church Road, Killiney, Co. Dublin",Detached,no,36,Dublin,Leinster
864,2.0,1.0,73.0,435000.0,"46 Cremorne, Terenure, Dublin 6",Apartment,no,36,Dublin 6,Leinster
865,3.0,1.0,88.0,349500.0,"Leeview, Mount Ovel, Rochestown, Co. Cork",Detached,no,36,Cork,Munster
866,4.0,2.0,162.0,1100000.0,"3 Annsbrook, Clonskeagh, Clonskeagh, Dublin 14",Detached,no,36,Dublin 14,Leinster
867,2.0,1.0,80.0,195000.0,"6 Montelado Way, Farmleigh, Waterford City, Co. Waterford",Terrace,no,36,Waterford,Munster
868,3.0,2.0,112.0,350000.0,"43 Greenwood Estate, Togher, Co. Cork",Semi-D,no,36,Cork,Munster
869,3.0,1.0,90.0,375000.0,"1 Killarney Avenue, Killarney Street, Dublin 1",End of Terrace,no,36,Dublin 1,Leinster
870,2.0,,,,"Castlereagh, Killala, Co. Mayo",Detached,no,37,Mayo,Connaught
871,3.0,1.0,108.0,320000.0,"21 Westpark, Tallaght, Tallaght, Dublin 24",Semi-D,no,37,Dublin 24,Leinster
872,0.0,0.0,768.8883493181175,1400000.0,"Fountain House, Grangebeg, Dunlavin, Kilcullen, Co. Kildare",Site,no,37,Kildare,Leinster
873,3.0,2.0,,175000.0,"4 Tamhnach Lé­, Monavalley, Tralee, Co. Kerry",Semi-D,no,37,Kerry,Munster
874,4.0,3.0,184.0,297500.0,"5 The Paddocks, Tallow, Co. Waterford",Detached,no,37,Waterford,Munster
875,4.0,2.0,158.0,197500.0,"12 Mary Street, Dungarvan, Co. Waterford",Terrace,no,37,Waterford,Munster
876,4.0,3.0,129.0,525000.0,"34 Bracken Wood, Blarney, Co. Cork",Detached,no,37,Cork,Munster
877,1.0,1.0,60.0,275000.0,"4 Mount Joseph, Westmanstown, Lucan, Co. Dublin",Terrace,no,37,Dublin,Leinster
878,4.0,3.0,114.0,295000.0,"48 Acorn Downs, The Oaks, Newbridge, Co. Kildare",Semi-D,no,37,Kildare,Leinster
879,4.0,2.0,181.0,,"Mullaghbaun, Drumkeeran, Co. Leitrim",Detached,no,37,Leitrim,Connaught
880,2.0,2.0,,90000.0,"Cashelaveela, Manorhamilton, Co. Leitrim",Detached,no,37,Leitrim,Connaught
881,0.0,0.0,16187.123143539317,,"RYLANDS STUD, Rylands Stud, Cuffesgrange, Co. Kilkenny",Site,no,37,Kilkenny,Leinster
883,3.0,1.0,105.0,235000.0,"1 Rossvale Court, Mountmellick Road, Portlaoise, Co. Laois",Semi-D,no,37,Laois,Leinster
884,4.0,3.0,,265000.0,"Garranlahan More, Garranlahan, Co. Roscommon",Detached,no,37,Roscommon,Connaught
885,2.0,3.0,,249950.0,"Tivoli Woods, Tivoli, Tivoli, Co. Cork",Apartment,no,37,Cork,Munster
886,3.0,2.0,96.0,260000.0,"Crossagalla, Kilmallock Road, Limerick City, Co. Limerick",Semi-D,no,37,Limerick,Munster
887,2.0,2.0,,225000.0,"4 The Paddocks, Langford Street, Killorglin, Co. Kerry",Detached,no,37,Kerry,Munster
888,3.0,1.0,,,"Annagh, Churchtown, Churchtown, Co. Cork",Detached,no,37,Cork,Munster
889,4.0,2.0,,399000.0,"Laharn, Killorglin, Co. Kerry",Detached,no,37,Kerry,Munster
890,3.0,1.0,86.0,280000.0,"49 Seskin View Road, Tallaght, Dublin 24",Semi-D,no,38,Dublin 24,Leinster
891,3.0,3.0,100.0,375000.0,"12 Foxwood, Finnstown, Lucan, Co. Dublin",Semi-D,no,38,Dublin,Leinster
892,4.0,3.0,,385000.0,"152 Barrington Court, Prosperous, Co. Kildare",Semi-D,no,38,Kildare,Leinster
893,4.0,4.0,162.0,925000.0,"Cedar House, 3A Saint Anne's Park, Dublin 18",Detached,no,38,Dublin 18,Leinster
894,3.0,3.0,100.0,290000.0,"51 Limekiln Wood, Navan, Co. Meath",End of Terrace,no,38,Meath,Leinster
895,3.0,1.0,104.0,365000.0,"165 Shanliss Avenue, Santry, Santry, Dublin 9",Semi-D,no,38,Dublin 9,Leinster
896,3.0,1.0,79.0,395000.0,"28 Shanowen Park, Santry, Santry, Dublin 9",Semi-D,no,38,Dublin 9,Leinster
897,1.0,1.0,61.0,230000.0,"72 Sonata, Hartys Quay, Rochestown, Co. Cork",Apartment,no,38,Cork,Munster
898,4.0,2.0,116.0,795000.0,"31 Fosterbrook, Stillorgan Road, Blackrock, Co. Dublin",Semi-D,no,38,Dublin,Leinster
899,4.0,2.0,,95000.0,"35 Ashgrove Manor, Killea, Co. Donegal",Semi-D,no,38,Donegal,Ulster
900,4.0,4.0,222.0,550000.0,"Majella, Majella, 77 Upper Newcastle Road, Newcastle, Galway City, Co. Galway",Detached,no,38,Galway,Connaught
901,3.0,2.0,,220000.0,"Bohoona, Spiddal, Co. Galway",Bungalow,no,38,Galway,Connaught
902,3.0,3.0,96.0,275000.0,"26 Slievenamon Meadows, Thurles, Co. Tipperary",Terrace,no,38,Tipperary,Munster
903,3.0,3.0,100.0,135000.0,"7 Lake View, Killeshandra, Co. Cavan",Semi-D,no,38,Cavan,Ulster
904,5.0,4.0,335.0,495000.0,"Meadow View, Riverstown, Ardee, Co. Louth",Detached,no,38,Louth,Leinster
905,3.0,3.0,116.0,215000.0,"160 Bryanstown Manor, Dublin Road, Drogheda, Co. Louth",Duplex,no,38,Louth,Leinster
906,4.0,3.0,121.0,275000.0,"109 Pairc Na M, Blath, Ballinroad, Dungarvan, Co. Waterford",Semi-D,no,38,Waterford,Munster
907,3.0,1.0,69.0,145000.0,"3 Upper Shanbally, Cappoquin, Co. Waterford",Terrace,no,38,Waterford,Munster
908,2.0,1.0,3035.0855894136216,99950.0,"Ardcloon, Straide, Foxford, Co. Mayo",Detached,no,38,Mayo,Connaught
909,4.0,3.0,144.0,348000.0,"125 Carrabeag, Newport Road, Castlebar, Co. Mayo",Semi-D,no,38,Mayo,Connaught
910,4.0,4.0,95.0,150000.0,"42 Hawthorn Village, Saleen, Castlebar, Co. Mayo",Apartment,no,39,Mayo,Connaught
911,3.0,3.0,114.0,320000.0,"100 Cedar Walk, Castle Oaks, Carlow Town, Co. Carlow",Semi-D,no,39,Carlow,Leinster
912,1.0,1.0,,,"Mahoonagh More, Newcastle West, Co. Limerick",Detached,no,39,Limerick,Munster
913,2.0,1.0,59.0,235000.0,"131 Premier Square, Finglas, Dublin 11",Apartment,no,39,Dublin 11,Leinster
914,2.0,2.0,60.0,189000.0,"Apartment 96 Thornfield Square, Clondalkin, Dublin 22",Apartment,no,39,Dublin 22,Leinster
915,2.0,1.0,55.0,220000.0,"1 Deerpark Place, Kiltipper, Dublin 24",Apartment,no,39,Dublin 24,Leinster
916,2.0,2.0,62.0,270000.0,"16 St Mary's Road, Dublin 3",End of Terrace,no,39,Dublin 3,Leinster
917,3.0,1.0,117.0,190000.0,"450 Mill Street, Callan, Co. Kilkenny",Semi-D,no,39,Kilkenny,Leinster
918,2.0,1.0,50.0,129000.0,"7 Upper George's Street, Wexford Town, Co. Wexford",Terrace,no,39,Wexford,Leinster
919,2.0,2.0,72.0,220000.0,"43 Marlfield Close, Kiltipper, Dublin 24",Apartment,no,39,Dublin 24,Leinster
920,4.0,2.0,245.0,1695000.0,"47 Montpelier Parade, Monkstown, Co. Dublin",Terrace,no,39,Dublin,Leinster
921,5.0,3.0,192.0,1595000.0,"9 Whitebeam Avenue, Clonskeagh, Dublin 14",Semi-D,no,39,Dublin 14,Leinster
922,3.0,1.0,,169000.0,"Lisduff, Irishtown, Claremorris, Co. Mayo",Bungalow,no,39,Mayo,Connaught
923,4.0,3.0,116.0,435000.0,"4 Breacan, Letteragh Road, Galway City, Co. Galway",Semi-D,no,39,Galway,Connaught
924,2.0,2.0,70.0,395000.0,"5 James Street North, North Strand, Dublin 3",Terrace,no,39,Dublin 3,Leinster
925,3.0,,112.0,245000.0,"9 Sarsfield St, Thurles, Co. Tipperary",Semi-D,no,39,Tipperary,Munster
926,3.0,1.0,134.0,195000.0,"Gurteen Upper, Coalbrook, Thurles, Co. Tipperary",Detached,no,39,Tipperary,Munster
927,0.0,0.0,2509.004087248594,100000.0,"Site At Arderrig, Tubber Lane, Lucan, Co. Dublin",Site,no,39,Dublin,Leinster
928,3.0,3.0,122.0,365000.0,"12 Lanesborough Gardens, Finglas, Dublin 11",End of Terrace,no,39,Dublin 11,Leinster
929,1.0,1.0,41.0,350000.0,"178 The Sweepstakes, Ballsbridge, Dublin 4",Apartment,no,39,Dublin 4,Leinster
930,2.0,1.0,65.0,300000.0,"41 Windmill Road, Drogheda, Co. Louth",Terrace,no,40,Louth,Leinster
931,3.0,2.0,80.0,395000.0,"3 Clancy Court, Clancy Road, Finglas, Dublin 11",Detached,no,40,Dublin 11,Leinster
932,4.0,3.0,158.0,180000.0,"48 Gardener`s Walk, Rushbrook Links, Cobh, Co. Cork",Detached,no,40,Cork,Munster
933,3.0,1.0,76.0,,"5 Upper John Street, Cork City, Co. Cork",End of Terrace,no,40,Cork,Munster
934,2.0,1.0,56.0,165000.0,"5 Staplestown Road Upper, Carlow Town, Co. Carlow",Terrace,no,40,Carlow,Leinster
935,4.0,3.0,121.0,215000.0,"26 Ashwood, Knockcroghery, Co. Roscommon",Semi-D,no,40,Roscommon,Connaught
936,4.0,4.0,139.0,290000.0,"1 Drumaconn, Cornamaddy, Athlone, Co. Westmeath",Semi-D,no,40,Westmeath,Leinster
937,3.0,1.0,80.0,275000.0,"62 Greenhills Court, South Douglas Road, Douglas, Co. Cork",Semi-D,no,40,Cork,Munster
938,3.0,1.0,96.0,280000.0,"Radarc Na Sléilite, 29 Raheen Road, Tallaght, Dublin 24",Semi-D,no,40,Dublin 24,Leinster
939,5.0,5.0,295.0,435000.0,"Dun Iad, Camolin Park, Gorey, Co. Wexford",Detached,no,40,Wexford,Leinster
940,2.0,1.0,,265000.0,"380 Galtymore Road, Drimnagh, Drimnagh, Dublin 12",Terrace,no,40,Dublin 12,Leinster
941,3.0,1.0,,95000.0,"62 Hennessy Avenue, Kileely, Kileely, Co. Limerick",End of Terrace,no,40,Limerick,Munster
942,3.0,1.0,81.0,270000.0,"17 Fernwood Park, Tallaght, Dublin 24",Terrace,no,40,Dublin 24,Leinster
943,3.0,2.0,94.0,270000.0,"144 Killtipper Gate, Tallaght, Dublin 24",Apartment,no,40,Dublin 24,Leinster
944,3.0,3.0,98.0,195000.0,"21 Rocklands, Cavan, Co. Cavan",Semi-D,no,40,Cavan,Ulster
945,3.0,1.0,91.0,245000.0,"Reaghan, Tynagh, Loughrea, Co. Galway",Detached,no,40,Galway,Connaught
946,1.0,1.0,54.0,240000.0,"99 Temple Court, Northwood, Santry, Dublin 9",Apartment,no,40,Dublin 9,Leinster
947,3.0,1.0,104.0,170000.0,"45 Dr. Mc Kenna Terrace, Monaghan, Co. Monaghan",Semi-D,no,40,Monaghan,Ulster
948,3.0,2.0,88.0,179950.0,"11 Cluain Ard, Carrick-on-Shannon, Co. Leitrim",Bungalow,no,40,Leitrim,Connaught
949,1.0,1.0,58.0,210000.0,"Apt 14, Copley Hall, Cotters Street, Cork, Cork City, Co. Cork",Apartment,no,40,Cork,Munster
950,2.0,1.0,,185000.0,"1 Grove Lane, Robertstown, Co. Kildare",Semi-D,no,41,Kildare,Leinster
951,3.0,3.0,,229000.0,"3 The Drive, Fairfield Park, Waterford City, Co. Waterford",Semi-D,no,41,Waterford,Munster
952,1.0,1.0,,145000.0,"15 Alymer Court, Kilmeague, Naas, Kilmeage, Co. Kildare",Apartment,no,41,Kildare,Leinster
953,2.0,2.0,77.0,335000.0,"87 Ridge Hall, Shanganagh Road, Ballybrack, Co. Dublin",Apartment,no,41,Dublin,Leinster
954,3.0,3.0,,265000.0,"123 Newhaven Bay, Balbriggan, Co. Dublin",Duplex,no,41,Dublin,Leinster
955,4.0,2.0,,289000.0,"Tullanaglug, Tubbercurry, Co. Sligo",Detached,no,41,Sligo,Connaught
956,4.0,3.0,,495000.0,"6 Bruach Abhainn, Mogeely, Midleton, Co. Cork",Detached,no,41,Cork,Munster
957,2.0,2.0,84.0,400000.0,"Apartment 14, Mercer House, Brennanstown Square, Cabinteely, Dublin 18",Apartment,no,41,Dublin 18,Leinster
958,0.0,0.0,4977.540366638339,80000.0,"Falledeen, Ballinlough, Co. Roscommon",Site,no,41,Roscommon,Connaught
959,4.0,1.0,135.0,550000.0,"Caher, Ballinruan, Crusheen, Co. Clare",Detached,no,41,Clare,Munster
960,3.0,1.0,73.0,120000.0,"Binnion, St. Johnston, Co. Donegal",Detached,no,41,Donegal,Ulster
961,3.0,2.0,135.0,870000.0,"23 Shrewsbury Park, Ballsbridge, Ballsbridge, Dublin 4",End of Terrace,no,41,Dublin 4,Leinster
962,3.0,3.0,,175000.0,"87 Ard Caoin, Gort Road, Ennis, Co. Clare",Apartment,no,41,Clare,Munster
963,2.0,1.0,78.0,395000.0,"1.2 Beaumont House, 60 Terenure Road East, Terenure, Dublin 6",Apartment,no,41,Dublin 6,Leinster
964,3.0,3.0,170.0,395000.0,"Sunnyside, Glynn, Killurin, Co. Wexford",Detached,no,41,Wexford,Leinster
965,4.0,2.0,122.0,450000.0,"32 Churchfields, Salthill, Co. Galway",Semi-D,no,41,Galway,Connaught
966,4.0,3.0,,455000.0,"Ryecourt Woods, Cloughduv, Co. Cork",Detached,yes,41,Cork,Munster
967,3.0,3.0,97.0,215000.0,"41 Rossdarragh Glen, Ratheven, Portlaoise, Co. Laois",End of Terrace,no,41,Laois,Leinster
968,2.0,1.0,60.0,325000.0,"107 St Mary's Road, East Wall, Dublin 3",Terrace,no,41,Dublin 3,Leinster
969,4.0,3.0,154.0,695000.0,"Murphys, Murphys, 42 Murphystown Road, Leopardstown, Dublin 18",Semi-D,no,41,Dublin 18,Leinster
970,2.0,1.0,52.0,325000.0,"134 Stannaway Road, Crumlin, Dublin 12",End of Terrace,no,42,Dublin 12,Leinster
971,3.0,1.0,88.0,425000.0,"294 Sundrive Road, Crumlin, Dublin 12",End of Terrace,no,42,Dublin 12,Leinster
972,3.0,3.0,98.0,360000.0,"77 Glenealy Downs, Hunstown, D15THW2, Dublin 15",Detached,no,42,Dublin 15,Leinster
973,4.0,1.0,175.0,425000.0,"Waterunder, Drogheda, Co. Louth",Bungalow,no,42,Louth,Leinster
974,4.0,2.0,202.0,295000.0,"2 Westfield, Outrath Road, Kilkenny, Co. Kilkenny",Semi-D,no,42,Kilkenny,Leinster
975,3.0,2.0,94.0,575000.0,"117 Charlemont, Griffith Avenue, Drumcondra, Dublin 9",Semi-D,no,42,Dublin 9,Leinster
